SalesID,OrderID,SalesPersonID,SaleDate,CommissionRate
4117,218,47,2024-10-08,0.0995539295918911
4118,1335,27,2025-03-03,0.025200714896952837
4119,164,30,2024-08-06,0.07016439677429556
4120,239,26,2024-09-11,0.08508377038951966
4121,1249,30,2024-11-08,0.08581912387420032
4122,87,10,2025-02-01,0.022838880038758877
4123,382,42,2024-04-05,0.025681776049736593
4124,1079,43,2025-03-08,0.04986414096607528
4125,1147,11,2024-04-05,0.028169909735379216
4126,1253,45,2024-12-03,0.08961912510045761
4127,491,37,2024-04-26,0.012770709738444817
4128,388,6,2024-10-20,0.051996236823493344
4129,483,18,2024-07-13,0.09258245764278854
4130,1261,32,2024-05-19,0.07156516727142398
4131,486,20,2025-03-23,0.030170285398678505
4132,525,1,2024-11-24,0.04062360740743639
4133,429,16,2025-02-04,0.0812802408646416
4134,552,26,2024-06-26,0.015457568452882965
4135,983,21,2024-06-24,0.04432912947955324
4136,749,25,2024-08-07,0.05393758403488824
4137,397,7,2024-11-24,0.09187056389846625
4138,1260,33,2024-10-22,0.08614800684175872
4139,1407,45,2025-01-12,0.06362766458683108
4140,371,42,2024-07-15,0.04901528578286267
4141,666,12,2024-09-22,0.049701866084949725
4142,336,16,2025-02-06,0.060922408878084464
4143,1078,21,2024-07-28,0.06187097995689198
4144,928,32,2024-06-03,0.035663535962065424
4145,936,22,2024-06-01,0.07328104612069124
4146,1011,12,2024-11-10,0.08080994208227296
4147,684,41,2024-10-27,0.010957818038710135
4148,1426,16,2024-12-04,0.01855994879755845
4149,1161,47,2024-07-04,0.013697470260283234
4150,1431,37,2025-02-18,0.014040953692025529
4151,1394,43,2025-02-03,0.021720817951352764
4152,615,36,2025-01-21,0.0449681084894618
4153,832,6,2024-12-08,0.08932195355984068
4154,1127,24,2025-01-21,0.05289678905596492
4155,225,20,2024-08-04,0.09061005898594178
4156,11,43,2024-11-26,0.0466340712622163
4157,133,7,2024-09-10,0.033240200234614124
4158,1477,9,2024-12-22,0.055319899035412325
4159,1194,23,2024-09-09,0.0709144405363474
4160,110,29,2025-03-21,0.06025168459857525
4161,1181,23,2024-12-26,0.02036519387682927
4162,980,44,2024-10-04,0.02743027487234328
4163,357,35,2025-01-31,0.07158392073391814
4164,1319,47,2024-10-03,0.05595789433465993
4165,815,3,2025-02-04,0.018415326926059537
4166,967,18,2025-03-29,0.013156430682140154
4167,321,44,2024-05-03,0.04639770333175808
4168,1089,12,2024-08-16,0.03935291336291857
4169,440,28,2024-07-06,0.06039835897051715
4170,775,43,2025-03-02,0.048693600803237314
4171,1200,42,2024-11-18,0.015212375075781038
4172,1047,46,2024-04-08,0.024231828708650587
4173,1409,18,2025-02-01,0.031034405240532144
4174,896,3,2024-06-05,0.0907379159697663
4175,326,28,2024-06-04,0.07278153108086091
4176,600,23,2024-09-15,0.04556445403912267
4177,899,35,2025-01-24,0.01740553627977431
4178,886,14,2025-03-21,0.08427371988391989
4179,1469,6,2024-06-03,0.096064034800275
4180,230,9,2025-01-14,0.04240825286206856
4181,540,39,2024-07-26,0.015569837625958087
4182,378,46,2024-09-28,0.07309341223874646
4183,623,37,2025-01-08,0.05527138633137254
4184,38,34,2025-01-28,0.022402119387119914
4185,1344,15,2024-07-01,0.05860982777890579
4186,976,19,2024-09-04,0.08097762715762595
4187,1350,4,2024-08-05,0.022507334001168187
4188,590,13,2024-04-05,0.07592418041195036
4189,231,20,2024-04-17,0.016991058145896316
4190,649,12,2025-01-05,0.04405526656794818
4191,460,15,2024-06-18,0.059685399849257616
4192,1059,38,2024-05-26,0.050090172274952126
4193,194,14,2024-11-22,0.07779640464920627
4194,503,32,2024-11-05,0.020325483095011553
4195,38,35,2024-04-07,0.04994600327422389
4196,314,46,2024-11-10,0.0893748249197707
4197,1195,23,2024-04-15,0.023314469732153127
4198,380,43,2024-12-30,0.017325847476947584
4199,382,19,2024-12-04,0.07303602591561137
4200,960,32,2024-04-22,0.08518019118394683
4201,1057,26,2024-09-15,0.016234209280328392
4202,1378,25,2024-07-26,0.014818245695228502
4203,1026,5,2025-02-22,0.018411000709365664
4204,1489,50,2024-09-24,0.08270084722235992
4205,805,20,2024-09-05,0.07029215419188767
4206,255,16,2024-04-27,0.06431014616637062
4207,1251,21,2025-03-02,0.010282317860552049
4208,199,27,2025-02-21,0.022364081309464566
4209,1126,42,2024-12-07,0.026579408580373658
4210,414,14,2024-07-31,0.059034656477891946
4211,506,35,2024-07-26,0.07170327047617008
4212,1313,14,2024-05-27,0.013276956688060611
4213,1237,27,2024-09-23,0.07083014110248484
4214,344,6,2024-10-13,0.037772005358558305
4215,656,27,2024-10-07,0.018177536895916856
4216,584,1,2024-07-06,0.07063547339289866
4217,1083,47,2025-02-22,0.02898493806299539
4218,63,17,2025-01-12,0.03858804378878693
4219,833,34,2024-12-31,0.07983828124186423
4220,533,2,2024-08-05,0.05958041088313576
4221,1371,49,2024-08-02,0.09899555738345403
4222,539,28,2024-07-10,0.05804176290773089
4223,863,26,2024-12-12,0.0781189639247658
4224,200,20,2025-03-31,0.09004915708358441
4225,1286,1,2024-04-21,0.0295935254440459
4226,259,10,2025-01-03,0.028194933798173318
4227,861,10,2025-03-24,0.03286016113354048
4228,487,25,2024-07-20,0.03679133961913585
4229,428,6,2024-06-08,0.025308459264293613
4230,778,20,2024-12-06,0.02346368114087158
4231,876,29,2024-07-06,0.06702629600801761
4232,776,7,2024-05-19,0.02416498818474477
4233,439,2,2024-09-03,0.014874131159062448
4234,1145,2,2024-11-27,0.04527373360095162
4235,862,41,2024-10-09,0.049985311560420576
4236,1180,23,2024-11-19,0.04774118851189294
4237,152,29,2024-05-26,0.017538173003946802
4238,1252,29,2025-01-07,0.04070498737226719
4239,312,34,2024-12-30,0.01838903604775787
4240,1264,23,2025-01-17,0.0911343607454046
4241,1468,12,2024-04-24,0.025597055076524124
4242,7,43,2025-01-11,0.08526202386675015
4243,383,17,2024-09-16,0.02930523107853624
4244,560,29,2024-09-19,0.08068562701749565
4245,1138,14,2024-08-20,0.04013089112922418
4246,348,4,2025-02-10,0.08891220118007848
4247,114,34,2025-03-02,0.037840970631964295
4248,560,27,2024-07-13,0.09703325984442408
4249,999,33,2024-11-08,0.0202935540251822
4250,1198,49,2024-06-27,0.013668531057703753
4251,932,11,2024-11-28,0.05004848915286751
4252,714,34,2024-06-16,0.033986255880077886
4253,393,22,2024-07-28,0.03646631924501401
4254,679,38,2024-06-29,0.0607064795280486
4255,135,31,2024-12-22,0.060708808575679445
4256,78,50,2024-11-10,0.04046742422569586
4257,332,11,2024-09-03,0.0189225483688818
4258,861,7,2024-11-15,0.02111363141059789
4259,915,14,2024-04-08,0.08541923793582276
4260,638,8,2024-07-17,0.04667233586143117
4261,1088,14,2024-08-03,0.07112322774335712
4262,583,24,2025-02-26,0.03326860529785139
4263,176,23,2024-06-22,0.06835545950642222
4264,258,14,2025-01-13,0.06290764725732866
4265,529,27,2025-01-28,0.05257051545219484
4266,129,49,2024-12-17,0.025072749173905822
4267,721,47,2024-11-16,0.05410741052138648
4268,1312,40,2025-03-02,0.014508021665961681
4269,1495,46,2024-06-11,0.016635468899582326
4270,983,37,2025-02-02,0.08647188959294679
4271,1144,43,2024-12-24,0.04819257615973188
4272,767,31,2024-08-13,0.08585420911998604
4273,172,25,2024-06-07,0.01427294113995186
4274,1326,8,2024-10-17,0.018130944183253804
4275,955,17,2024-09-30,0.08656801038636205
4276,56,50,2024-11-03,0.017463389321209714
4277,1254,8,2024-12-26,0.038400602142300864
4278,1100,11,2024-06-26,0.08413002270041202
4279,144,34,2024-08-08,0.047567747682467035
4280,1355,42,2024-09-25,0.06315962738097697
4281,1116,15,2024-06-16,0.08905790949687337
4282,408,12,2024-07-06,0.09030875910342023
4283,1062,41,2025-02-16,0.03093398078407933
4284,773,45,2025-02-04,0.03883794469491917
4285,111,47,2025-02-15,0.031169210141814507
4286,323,12,2024-10-16,0.09775995735876819
4287,477,43,2024-05-09,0.09654215772667231
4288,1252,22,2025-03-13,0.02947670657576469
4289,267,50,2024-06-25,0.08479555689748824
4290,74,23,2024-07-05,0.0841996547944348
4291,72,6,2024-04-08,0.09508581209440584
4292,230,31,2025-03-29,0.04455144253806745
4293,1419,17,2024-10-04,0.051018474634521395
4294,138,5,2024-06-30,0.0520731722183317
4295,835,23,2024-07-17,0.051814876519919374
4296,497,6,2024-08-11,0.04500645839489342
4297,1412,32,2024-07-06,0.07429545106012533
4298,1385,12,2024-12-01,0.07423088992206194
4299,167,17,2025-03-15,0.027887776061113957
4300,16,26,2025-02-20,0.08398643433158223
4301,968,8,2024-12-20,0.055041378980953404
4302,92,11,2024-06-20,0.05800551832501078
4303,1378,44,2024-04-20,0.08022290593119719
4304,408,11,2024-06-10,0.09800470965546648
4305,965,33,2024-06-29,0.06690882716464082
4306,729,4,2024-09-12,0.01707947025552907
4307,855,50,2024-07-30,0.08209520644509685
4308,565,26,2024-05-10,0.04280665477718374
4309,1091,47,2025-02-23,0.09453070233854191
4310,1370,42,2024-06-09,0.06598548466254164
4311,1095,1,2024-05-30,0.01714189368861693
4312,1316,6,2024-07-23,0.06051911173981792
4313,466,36,2025-01-20,0.0734502959127045
4314,1294,41,2024-10-02,0.04607191776554437
4315,1425,10,2025-03-29,0.06316822337127022
4316,411,36,2024-07-08,0.04042108636485799
4317,937,35,2024-04-09,0.05313250844557629
4318,371,27,2024-12-03,0.015771136872859474
4319,542,20,2024-11-08,0.02525025023108607
4320,1032,48,2024-10-27,0.05737377829822652
4321,598,14,2024-08-24,0.036312291029140964
4322,77,2,2024-06-14,0.06830308060920771
4323,217,40,2025-01-03,0.07366672836343889
4324,59,32,2025-02-13,0.07264460151179701
4325,721,17,2024-09-26,0.07706993422724105
4326,653,11,2024-06-01,0.07422006231553596
4327,94,30,2024-04-22,0.030244731598553967
4328,53,14,2024-07-03,0.07085015046283527
4329,854,35,2024-06-29,0.019355780359587245
4330,1265,39,2024-08-13,0.0528463332560257
4331,161,3,2024-04-18,0.09019073263395772
4332,680,9,2024-08-04,0.09914639574423104
4333,1248,9,2025-03-22,0.09920836307457029
4334,513,21,2024-04-29,0.059967376179164825
4335,889,41,2024-09-03,0.046103996969368045
4336,956,24,2024-04-19,0.014511661727833514
4337,970,16,2024-05-19,0.09289462348148908
4338,818,13,2024-07-06,0.04152293003874285
4339,1026,27,2025-02-14,0.06373413382325538
4340,912,7,2024-05-22,0.0712601171997299
4341,799,38,2024-08-05,0.08976794278984117
4342,1452,43,2024-05-08,0.041370716740166
4343,797,21,2025-02-13,0.03779596231408911
4344,778,46,2024-04-12,0.016889720089186048
4345,585,38,2024-10-07,0.03414691935979093
4346,1212,46,2025-01-01,0.0971993295222359
4347,793,3,2024-05-05,0.03702027815726509
4348,622,12,2024-08-20,0.03071575043484774
4349,221,31,2024-08-17,0.0866128750082265
4350,1091,3,2024-08-04,0.057283979237948895
4351,345,6,2024-10-25,0.06409315325112015
4352,1144,42,2025-02-28,0.028264910471507275
4353,560,17,2024-10-11,0.0321715124192258
4354,771,44,2024-04-22,0.07194179892363661
4355,507,13,2025-02-07,0.059882922571657775
4356,1241,23,2024-11-15,0.06711992581204734
4357,90,47,2024-07-13,0.02476690997863095
4358,859,31,2024-12-03,0.029257813466636792
4359,1406,37,2024-12-28,0.039291341220524884
4360,976,26,2024-04-21,0.0638094007628088
4361,78,26,2024-07-16,0.027320986270256906
4362,1008,45,2024-05-29,0.07848926011890767
4363,719,26,2024-05-30,0.04808696783811123
4364,813,48,2025-03-14,0.0557937654943584
4365,904,7,2024-12-08,0.019954095405478902
4366,735,47,2025-02-12,0.06741390155555249
4367,61,46,2024-12-23,0.08288828192105267
4368,597,50,2024-12-19,0.04151075149452165
4369,247,4,2024-07-26,0.020403961227750754
4370,533,13,2024-08-11,0.08580965363101195
4371,429,38,2024-08-31,0.026174556242271607
4372,1012,35,2024-07-28,0.035262911886528296
4373,1417,36,2024-04-28,0.08068402286710812
4374,706,21,2024-05-01,0.07301939218980241
4375,418,1,2024-11-17,0.03665572165074222
4376,728,45,2024-11-28,0.09910596903003716
4377,215,6,2024-05-31,0.09707250667107852
4378,966,17,2024-08-23,0.07627453641975229
4379,646,40,2025-02-10,0.07301081103226978
4380,398,5,2024-08-23,0.037420639973112305
4381,1465,24,2025-02-27,0.050584391959196943
4382,1219,25,2024-05-05,0.06612517969258462
4383,452,18,2024-05-22,0.08056282607024556
4384,1055,12,2024-08-03,0.016932773743831706
4385,1038,41,2024-06-30,0.04017827302306408
4386,255,43,2024-10-16,0.040334062691203265
4387,1273,16,2025-02-05,0.034226178612927705
4388,901,1,2025-02-10,0.014175416735280846
4389,1135,48,2024-04-14,0.06968773354104381
4390,740,17,2025-04-01,0.05476671965516702
4391,83,23,2024-10-06,0.05146608378473883
4392,592,19,2025-01-25,0.010903870318977917
4393,1114,13,2024-10-18,0.0468504604331343
4394,964,3,2024-04-30,0.04504831930147744
4395,711,4,2024-11-14,0.0397403321746991
4396,816,33,2024-05-06,0.010793227126506402
4397,1411,42,2025-02-22,0.01588574294791018
4398,302,46,2024-07-06,0.056269793973214625
4399,908,27,2025-02-14,0.030369620137760962
4400,302,24,2025-01-10,0.027463803260077232
4401,91,1,2025-03-11,0.012321286735480877
4402,567,4,2024-08-13,0.03880985716398912
4403,235,16,2025-03-17,0.06000733555154271
4404,116,41,2024-04-09,0.07747405797083057
4405,349,47,2024-08-14,0.09052121570487599
4406,781,37,2025-01-03,0.07939643615944086
4407,304,7,2025-01-14,0.020837290221667693
4408,428,50,2024-06-26,0.0876114743624367
4409,1307,14,2025-01-09,0.05222835672809126
4410,1498,11,2024-12-24,0.030646864100034664
4411,1361,21,2024-07-30,0.010146454634383836
4412,1137,41,2024-11-24,0.08252661020072802
4413,250,44,2024-07-08,0.04041076216643452
4414,589,43,2025-03-28,0.06184546340401902
4415,864,34,2025-01-21,0.034430513410235106
4416,1382,33,2024-04-27,0.03735920707182341
4417,16,11,2024-11-26,0.027287030869719432
4418,882,26,2025-01-02,0.08745972370509306
4419,1313,36,2025-03-06,0.04761569360866039
4420,1158,8,2024-09-30,0.09119758320500432
4421,732,48,2024-05-13,0.09836956907095937
4422,1091,35,2024-08-08,0.06609571296991619
4423,570,29,2024-12-25,0.050943319424862875
4424,1154,40,2024-10-11,0.05762141246927748
4425,1460,25,2025-02-28,0.037216587880634984
4426,1282,19,2025-01-19,0.08276887714001997
4427,525,26,2024-07-31,0.09587305728487992
4428,627,21,2024-08-18,0.05621002568576364
4429,816,48,2024-10-10,0.041920080267702005
4430,639,35,2024-05-18,0.04156792176028351
4431,1255,46,2025-03-14,0.06721244273618511
4432,501,3,2025-03-28,0.03074278026414965
4433,623,36,2024-08-31,0.09110205606668771
4434,956,28,2024-09-15,0.0584613754110613
4435,517,31,2025-02-04,0.01705511261360149
4436,1460,50,2024-06-29,0.07329646902666459
4437,1079,11,2024-06-07,0.06797159176346891
4438,331,27,2024-10-17,0.03525737130420853
4439,184,49,2024-12-02,0.014814088541965902
4440,1299,46,2024-12-09,0.07363736592643644
4441,168,23,2024-05-22,0.06511729259818849
4442,1001,1,2024-07-17,0.09325897848507327
4443,481,5,2024-09-07,0.022723398064654676
4444,1329,36,2024-07-05,0.08242075968660131
4445,529,46,2024-04-07,0.02158474183672644
4446,1017,37,2025-02-21,0.060981399538472036
4447,723,11,2025-01-30,0.031490709406410584
4448,977,38,2024-09-15,0.04947495652029017
4449,1076,11,2024-05-17,0.04309576608083715
4450,698,41,2025-01-15,0.07422106743308123
4451,415,38,2024-09-07,0.011584309282947739
4452,1498,16,2024-05-23,0.0936878213910728
4453,1131,14,2025-02-23,0.03411433536829946
4454,120,31,2025-02-25,0.08960519550136503
4455,651,27,2024-04-29,0.07058176610416698
4456,469,33,2024-12-17,0.06953106663899465
4457,383,19,2024-12-17,0.029669311164111527
4458,1351,40,2025-03-05,0.06177810475813347
4459,214,46,2024-10-26,0.0807503403338906
4460,833,25,2024-12-12,0.08287013536255387
4461,175,31,2024-08-20,0.027785364549185038
4462,600,14,2025-03-13,0.0699157873986011
4463,694,39,2025-01-04,0.06496002234344181
4464,18,29,2024-09-15,0.09656317641946043
4465,230,26,2024-07-02,0.055925106698625875
4466,1301,27,2024-08-01,0.09092426290333204
4467,747,30,2024-05-22,0.04792981289499735
4468,1369,23,2024-04-04,0.05421020732644958
4469,119,30,2025-03-06,0.07501448580385546
4470,388,10,2025-01-28,0.052327097166473
4471,175,22,2024-04-01,0.09426972869647954
4472,1070,32,2024-09-25,0.08399158239165883
4473,505,5,2024-09-17,0.08297349421673667
4474,766,27,2025-03-31,0.045962484786370404
4475,20,20,2024-04-29,0.08977702750577164
4476,927,16,2024-07-31,0.05518577469019406
4477,405,14,2024-04-17,0.07935742178773451
4478,523,9,2024-07-22,0.010649895728958261
4479,932,37,2024-05-30,0.027372520763448142
4480,1102,32,2024-04-22,0.010506714487443378
4481,231,38,2024-08-01,0.07661784478234769
4482,1012,21,2024-11-22,0.06924888846648568
4483,780,7,2024-11-05,0.010748118803681168
4484,892,31,2024-12-13,0.013792943433638204
4485,1124,48,2024-08-28,0.05271609994622234
4486,383,31,2024-10-12,0.08764916577961551
4487,221,27,2025-02-09,0.08609989145751724
4488,1113,27,2024-08-18,0.06820918180497051
4489,632,43,2024-12-16,0.016006858950711116
4490,720,34,2024-12-10,0.09889471980798825
4491,153,22,2024-09-11,0.07453208621207572
4492,989,43,2024-11-18,0.07861587634125639
4493,202,20,2024-09-20,0.08409508706620464
4494,1307,4,2024-09-26,0.06690046496826024
4495,387,21,2025-03-07,0.09681457155991605
4496,105,8,2024-05-01,0.07121552381568105
4497,826,36,2024-07-28,0.017055278985041486
4498,1181,16,2024-06-13,0.05972874965281463
4499,413,28,2024-12-23,0.08088859166245096
4500,471,17,2024-06-23,0.01154489036116337
4501,235,33,2024-12-26,0.06234938933678632
4502,676,42,2024-09-12,0.08208948221374367
4503,1228,44,2024-04-10,0.05430116635229803
4504,1034,43,2025-03-21,0.039444096739044386
4505,211,44,2025-03-29,0.013831783638608012
4506,46,14,2024-10-14,0.07368020655782224
4507,1031,47,2024-04-17,0.05456784036726134
4508,406,17,2025-01-15,0.09902501213658048
4509,1269,5,2025-01-23,0.03177799098201397
4510,1499,38,2024-11-17,0.07081094350422816
4511,225,1,2024-04-15,0.08772065990119933
4512,75,31,2024-05-13,0.0201956451874606
4513,1301,39,2024-04-18,0.09538425833145618
4514,1249,31,2024-05-01,0.07592437744249263
4515,373,45,2025-03-22,0.015733496150735896
4516,263,24,2024-07-20,0.010189504937223422
4517,901,2,2025-01-23,0.026308633796728417
4518,996,47,2025-01-18,0.08206116519154726
4519,1198,19,2024-09-10,0.04023637842993334
4520,373,49,2025-01-10,0.08511979079223592
4521,136,14,2024-05-08,0.0614742901708936
4522,940,38,2025-02-24,0.062372834117612935
4523,1120,44,2024-04-20,0.06221279284074517
4524,978,3,2025-01-10,0.0667888908396702
4525,926,19,2024-06-24,0.056515068427752786
4526,129,16,2024-11-19,0.09720097719989752
4527,880,38,2024-05-28,0.052963359932913755
4528,770,37,2024-10-06,0.08687276192130099
4529,1166,20,2025-02-17,0.09129181533844448
4530,1327,6,2024-10-17,0.07447854031270394
4531,178,7,2024-10-21,0.09349463035897604
4532,695,15,2024-10-12,0.05099503495183083
4533,929,45,2024-11-03,0.06215323133709678
4534,1230,35,2024-05-09,0.02017484228289968
4535,430,8,2024-10-26,0.08251130239823783
4536,927,35,2024-11-17,0.037083667598031465
4537,998,45,2024-06-20,0.01704649353396842
4538,84,25,2024-04-15,0.09433023605862056
4539,271,49,2024-07-19,0.040582631400864405
4540,293,24,2025-02-05,0.08224949822316253
4541,862,32,2025-03-14,0.09346890155696225
4542,969,9,2024-08-30,0.07147947624197429
4543,1149,44,2024-12-11,0.06440525154831629
4544,366,8,2024-05-15,0.055211111356907296
4545,926,14,2024-08-28,0.056993185680238
4546,217,50,2025-03-31,0.05338256693322042
4547,1378,11,2024-07-04,0.07489864805287934
4548,666,35,2024-11-02,0.08495476661048464
4549,17,39,2024-10-21,0.08083186808067547
4550,787,36,2024-05-15,0.06006416802754125
4551,801,39,2024-09-06,0.0850823541359362
4552,972,35,2024-10-15,0.03628715604922065
4553,930,37,2024-10-01,0.04259472199753302
4554,480,24,2024-12-31,0.05608578884335605
4555,1165,49,2024-10-26,0.04263769830420756
4556,115,5,2025-01-11,0.05877606585501748
4557,932,17,2024-08-15,0.09324621819837692
4558,922,41,2024-05-05,0.07522546089093333
4559,1150,8,2024-10-22,0.05120343931889275
4560,562,50,2025-02-12,0.04423061631171685
4561,1004,27,2024-12-23,0.078707216925594
4562,490,26,2024-08-16,0.054970763121199445
4563,1202,29,2025-03-29,0.059533483165695414
4564,1176,1,2024-09-11,0.014495308077506677
4565,398,13,2025-03-28,0.08433165013445505
4566,212,42,2024-11-18,0.09540636592581549
4567,12,50,2024-04-18,0.05049092938327507
4568,1382,50,2024-08-15,0.03386415221170422
4569,756,13,2024-11-30,0.06819146047156115
4570,1339,20,2024-04-14,0.09643894859485401
4571,1232,42,2024-12-13,0.05454119203348148
4572,761,40,2024-11-16,0.03873061545608305
4573,1226,31,2024-08-27,0.06984271370203227
4574,688,27,2024-08-08,0.05286034093024797
4575,793,29,2024-09-03,0.08655040507019149
4576,561,42,2025-01-20,0.08474090797151426
4577,1385,33,2024-11-03,0.013401796801783992
4578,1021,4,2024-10-26,0.05251171089884752
4579,1446,48,2025-01-20,0.06579134184510692
4580,955,44,2024-06-02,0.0413099556257098
4581,542,37,2024-08-26,0.043364764000362606
4582,469,8,2024-10-03,0.0913567299460773
4583,413,18,2024-06-08,0.0553676484106237
4584,654,17,2024-10-21,0.06785827291711112
4585,299,28,2024-04-14,0.02232319202877258
4586,877,31,2024-04-05,0.03485319869421538
4587,1288,24,2024-10-04,0.018588232191194008
4588,835,19,2024-05-31,0.04086612329395208
4589,1100,14,2025-01-03,0.08641790372436986
4590,243,27,2024-10-07,0.09239688164265632
4591,483,30,2024-05-31,0.04016241044999133
4592,435,10,2025-02-15,0.05780370680955328
4593,1316,1,2024-04-01,0.021815081888587547
4594,1324,22,2025-01-07,0.06309614134826888
4595,674,25,2024-12-04,0.025187524372810216
4596,483,5,2024-11-02,0.09704376478650716
4597,1219,15,2024-05-14,0.02955761428987909
4598,582,28,2024-12-18,0.09656873638840742
4599,532,6,2024-12-16,0.06147479690190684
4600,1433,33,2025-03-02,0.020364643291003837
4601,612,22,2024-07-22,0.04855836871064387
4602,1264,14,2024-09-21,0.0723907496906546
4603,825,25,2024-05-30,0.01135903355053579
4604,480,17,2024-12-02,0.02136477232974126
4605,1292,25,2024-06-15,0.025705089627179427
4606,187,2,2024-09-25,0.021619336657780333
4607,113,11,2024-06-21,0.035536001461642645
4608,591,17,2024-08-15,0.07762973918913817
4609,1217,6,2024-09-11,0.019157466084135495
4610,1040,36,2024-07-19,0.06810458075896521
4611,254,24,2024-04-07,0.03697080968734255
4612,947,16,2024-09-29,0.07052051865488342
4613,825,5,2024-10-18,0.039688526464997445
4614,852,17,2024-06-26,0.012776899962812085
4615,378,47,2025-01-08,0.09933570726616608
4616,191,41,2025-01-07,0.05673555735816085
4617,518,26,2025-01-02,0.07783495165991719
4618,1216,10,2025-01-29,0.08558167149242477
4619,905,43,2024-04-12,0.022480071388782753
4620,579,5,2024-10-25,0.06907645679770166
4621,473,3,2024-06-26,0.09895351134295707
4622,1460,5,2024-04-20,0.01072136121373726
4623,834,34,2025-01-24,0.05852239380949535
4624,666,1,2024-09-03,0.06978441636186743
4625,756,10,2024-11-21,0.05705597099311887
4626,434,36,2024-09-20,0.06501932893185225
4627,213,43,2025-03-10,0.015712348952329834
4628,143,18,2024-10-20,0.03173252125453071
4629,569,10,2025-01-21,0.08328951647312528
4630,198,46,2024-11-19,0.09295304365109035
4631,16,39,2024-11-13,0.08164165890946055
4632,74,11,2024-12-01,0.025013585910916576
4633,407,10,2024-11-08,0.0198999329242934
4634,852,39,2024-08-23,0.07382361701770923
4635,424,33,2024-05-11,0.08439445032195814
4636,615,28,2024-12-06,0.09646780362082759
4637,823,40,2024-07-09,0.016189465749609368
4638,1390,35,2024-08-13,0.0578034593883379
4639,1131,21,2024-07-20,0.03794162523077237
4640,667,46,2024-11-22,0.017426657016217182
4641,1163,37,2024-10-31,0.05975692441296091
4642,382,19,2024-06-19,0.04520469269724899
4643,131,1,2024-09-07,0.05602270559305919
4644,12,31,2024-09-27,0.06004554994017717
4645,503,31,2025-03-13,0.05278168103313842
4646,1150,24,2024-05-01,0.07975204858529965
4647,815,47,2024-07-11,0.06452901334673626
4648,46,24,2024-08-29,0.058783692348036196
4649,752,17,2024-10-04,0.03605576778053112
4650,1023,18,2024-07-12,0.08504670741525806
4651,1438,49,2024-11-06,0.06415496406557719
4652,985,4,2024-04-14,0.06887456779755316
4653,843,33,2024-09-16,0.015281515729493017
4654,760,49,2024-08-26,0.05398842092846109
4655,737,42,2024-10-22,0.01738684672542893
4656,251,50,2024-10-18,0.058135987174040483
4657,1397,35,2025-01-06,0.08660304379344697
4658,258,36,2024-09-10,0.018232390784645686
4659,267,35,2024-09-22,0.03955616633262393
4660,978,4,2024-08-23,0.06281425623481207
4661,868,2,2024-04-27,0.05551238096078118
4662,403,42,2025-03-04,0.06575399306802276
4663,718,6,2024-11-04,0.05167804985871206
4664,1138,46,2024-08-10,0.05094045087186921
4665,1168,38,2025-01-22,0.04921723252578201
4666,57,15,2024-10-08,0.04749644380869349
4667,1336,30,2025-03-13,0.06640641571073015
4668,1228,24,2024-05-10,0.04691520733807818
4669,1462,11,2024-05-03,0.07116743453759816
4670,1472,26,2024-09-13,0.04696248215552641
4671,1187,23,2024-07-28,0.011145157272443727
4672,742,49,2024-08-16,0.08764871407159558
4673,1098,39,2024-09-15,0.05768848250540597
4674,667,3,2024-04-18,0.020335614614917404
4675,708,41,2024-08-15,0.028684560121051167
4676,403,32,2024-12-16,0.018391921493249412
4677,1013,41,2024-11-22,0.03117614393340025
4678,1361,14,2025-02-03,0.05883998533688035
4679,430,15,2024-08-20,0.06380701701361859
4680,863,18,2025-02-13,0.03546095847308614
4681,1277,20,2024-09-04,0.06456692292712335
4682,1124,7,2024-06-20,0.06474806412367072
4683,1055,35,2024-07-27,0.019454286284158774
4684,552,32,2024-07-06,0.04201268495354493
4685,452,31,2025-03-26,0.03630371949059536
4686,878,1,2025-01-17,0.03417127063213746
4687,747,5,2024-05-05,0.027729462448426292
4688,1193,48,2024-10-13,0.07968112344332623
4689,48,32,2024-04-19,0.0970139542387145
4690,1217,4,2025-03-22,0.044561923736137446
4691,999,46,2024-11-30,0.09027168463264705
4692,419,13,2024-12-11,0.09859794566382965
4693,541,18,2024-09-18,0.07400830862088865
4694,526,50,2024-06-21,0.03823015056796133
4695,240,31,2024-11-15,0.04022958889396925
4696,748,48,2025-03-28,0.03377152525619983
4697,622,24,2024-05-27,0.09877723509038089
4698,1181,3,2024-04-07,0.016794140676309976
4699,1038,39,2025-01-05,0.07925058055108598
4700,779,29,2024-04-13,0.022940450355433017
4701,430,11,2024-05-23,0.05734696265831758
4702,969,4,2024-08-14,0.020869102413297355
4703,316,24,2024-10-23,0.09219380280894673
4704,451,40,2025-02-19,0.021200188490662894
4705,1469,7,2024-08-13,0.07349901989323361
4706,667,44,2024-09-14,0.016457850150038113
4707,1347,6,2024-08-07,0.045467444998629876
4708,1498,27,2025-01-20,0.08738055211719492
4709,354,36,2025-02-02,0.01092225071485815
4710,444,48,2024-06-23,0.0286068668555527
4711,346,19,2024-07-03,0.07137662264886498
4712,513,1,2025-01-25,0.07438217314078345
4713,77,43,2024-09-30,0.027187524321807002
4714,151,15,2024-12-30,0.04743719049529275
4715,195,35,2024-10-03,0.08918831188686387
